order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,shipping_address
4731,1888,328,,,,,Returned,Cash,
4732,816,175,,9.0,,,Delivered,PayPal,"123 Main St, New York"
4733,1614,148,2023-08-01,,,,Cancelled,Debit Card,UNKNOWN
4734,438,236,2023-05-23,3.0,,,Unknown,Debit Card,"456 Oak Ave, Los Angeles"
4735,2118,491,,,,,Shipped,,"789 Pine Rd, Chicago"
4736,1180,309,2024-04-20,1.0,,,Processing,PayPal,
4737,1297,74,2024-05-20,7.0,,,Cancelled,PayPal,UNKNOWN
4738,290,251,2023-04-01,2.0,,,Pending,Credit Card,"456 Oak Ave, Los Angeles"
4739,878,487,,,118.29,,Shipped,Cash,UNKNOWN
4740,1332,24,2023-09-05,,,,Returned,Debit Card,UNKNOWN
4741,27,346,,,,,Delivered,PayPal,UNKNOWN
4742,2255,287,2024-11-17,,172.05,,Delivered,Debit Card,
4743,866,162,2024-12-14,,,,Returned,,"789 Pine Rd, Chicago"
4744,1888,470,2023-01-06,,,,Delivered,Crypto,"123 Main St, New York"
4745,2038,424,2024-02-08,8.0,,,Delivered,,
4746,2428,275,2023-07-20,,,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
4747,2740,213,,,,,Delivered,,"456 Oak Ave, Los Angeles"
4748,2040,397,2024-06-29,7.0,,,Cancelled,PayPal,
4749,1323,486,2024-07-26,,408.47,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
4750,501,306,,,,,Cancelled,Debit Card,
4751,2655,62,,,,,Cancelled,,"789 Pine Rd, Chicago"
4752,1034,399,,,,,Cancelled,Debit Card,
4753,500,240,2023-11-11,,,,Delivered,Cash,"789 Pine Rd, Chicago"
4754,307,358,,4.0,,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
4755,1805,434,2023-11-13,,,,Delivered,Credit Card,
4756,386,173,2024-12-08,,,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
4757,679,68,2023-05-20,,,,Delivered,,UNKNOWN
4758,400,150,,,28.21,,Pending,,
4759,1191,235,,,,,Processing,PayPal,UNKNOWN
4760,496,263,2024-03-06,6.0,,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
4761,1498,354,2024-08-11,,,,Processing,PayPal,
4762,1352,105,2023-10-27,,,,Returned,PayPal,"789 Pine Rd, Chicago"
4763,2164,384,2023-10-17,,,,Delivered,Cash,"123 Main St, New York"
4764,1796,93,2023-09-06,,,,Pending,PayPal,"123 Main St, New York"
4765,1540,297,2024-08-31,9.0,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
4766,1905,65,2024-10-26,,,,Processing,PayPal,"789 Pine Rd, Chicago"
4767,2417,446,2023-09-13,,,,Delivered,,"123 Main St, New York"
4768,1800,269,2024-05-27,3.0,,,Delivered,Debit Card,"123 Main St, New York"
4769,2482,189,2023-08-28,,296.2,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
4770,1444,365,2024-11-21,6.0,,,Cancelled,,"789 Pine Rd, Chicago"
4771,677,241,,,,,Pending,Cash,UNKNOWN
4772,2069,70,2023-09-18,,,,Delivered,Cash,
4773,372,91,,,,,Delivered,Credit Card,"123 Main St, New York"
4774,518,418,2023-10-10,,,,Delivered,Debit Card,"123 Main St, New York"
4775,2384,477,2023-05-09,,468.83,,Returned,Debit Card,UNKNOWN
4776,809,51,2024-06-01,9.0,,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
4777,1830,226,2024-12-22,,,,Processing,Crypto,
4778,1680,123,2024-11-17,5.0,279.67,1398.35,Processing,Crypto,
4779,478,232,,,,,Unknown,Cash,
4780,536,118,2024-06-26,,,,Unknown,Debit Card,
4781,2106,270,2024-09-23,,,,Processing,,
4782,795,49,2023-08-29,,,,Shipped,,"123 Main St, New York"
4783,2034,82,,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
4784,2519,369,,,,,Returned,Debit Card,"123 Main St, New York"
4785,1416,361,2023-07-27,,,,Returned,Crypto,
4786,2414,178,2024-06-30,3.0,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
4787,2436,369,2023-01-18,8.0,,,Pending,Crypto,
4788,339,127,,,,,Delivered,Crypto,"789 Pine Rd, Chicago"
4789,2321,263,2023-03-06,,,,Shipped,PayPal,UNKNOWN
4790,1867,253,2024-03-02,3.0,282.77,848.31,Returned,Credit Card,"789 Pine Rd, Chicago"
4791,795,129,,,,,Cancelled,Credit Card,"123 Main St, New York"
4792,523,169,,,,,Returned,Debit Card,
4793,2110,498,,,,,Unknown,Debit Card,
4794,2994,146,2024-06-04,10.0,,,Pending,PayPal,UNKNOWN
4795,1582,23,,,,,Shipped,PayPal,
4796,2080,289,,6.0,489.16,2934.96,Shipped,PayPal,"789 Pine Rd, Chicago"
4797,1369,475,2024-03-16,,,,Shipped,,UNKNOWN
4798,503,145,,,493.56,,Shipped,,
4799,1683,105,2023-09-09,,279.37,,Delivered,Debit Card,"789 Pine Rd, Chicago"
4800,1953,125,2024-07-25,,28.29,,Pending,Credit Card,
4801,2275,38,2024-11-29,,,,Cancelled,,
4802,459,405,,,,,Shipped,Debit Card,"789 Pine Rd, Chicago"
4803,2307,179,,,,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
4804,1846,377,,,,,Pending,,"789 Pine Rd, Chicago"
4805,765,40,2023-10-31,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
4806,1253,99,2023-10-31,4.0,,,Delivered,PayPal,
4807,524,48,2023-01-22,,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
4808,542,132,2023-12-14,,,,Shipped,Debit Card,UNKNOWN
4809,779,267,2023-01-22,,488.41,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
4810,2571,376,,8.0,463.71,3709.68,Pending,Crypto,"789 Pine Rd, Chicago"
4811,648,202,2023-01-22,,273.88,,Processing,,"456 Oak Ave, Los Angeles"
4812,735,132,,,484.12,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
4813,1077,25,2024-11-04,,,,Processing,PayPal,"789 Pine Rd, Chicago"
4814,2234,269,2023-03-06,2.0,,,Pending,,"789 Pine Rd, Chicago"
4815,915,443,2024-04-22,,,,Shipped,PayPal,UNKNOWN
4816,1177,105,,10.0,,,Pending,,"789 Pine Rd, Chicago"
4817,1296,295,,,268.63,,Pending,Credit Card,"789 Pine Rd, Chicago"
4818,808,153,2023-11-22,8.0,,,Cancelled,Credit Card,
4819,2895,251,2023-04-29,6.0,,,Unknown,,"123 Main St, New York"
4820,889,183,2023-07-06,9.0,,,Cancelled,Cash,"789 Pine Rd, Chicago"
4821,2056,497,,5.0,,,Unknown,Credit Card,"123 Main St, New York"
4822,2184,496,2023-07-13,,,,Cancelled,Cash,"789 Pine Rd, Chicago"
4823,833,301,,4.0,,,Pending,Credit Card,
4824,46,444,2023-07-03,,,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
4825,1202,245,2023-01-09,,,,Cancelled,Cash,
4826,914,220,2024-09-12,8.0,,,Shipped,PayPal,"123 Main St, New York"
4827,2174,412,,,,,Processing,PayPal,UNKNOWN
4828,1439,160,2024-05-10,10.0,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
4829,2080,2,2024-05-25,,314.97,,Processing,,
4830,2660,389,2023-07-20,,,,Shipped,Debit Card,
4831,2271,461,,,,,Pending,Debit Card,"789 Pine Rd, Chicago"
4832,2609,413,,2.0,,,Cancelled,Credit Card,"123 Main St, New York"
4833,2061,88,2023-03-31,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
4834,1652,452,2024-11-27,,388.73,,Cancelled,Cash,UNKNOWN
4835,1076,133,2024-08-10,3.0,120.58,361.74,Processing,,"123 Main St, New York"
4836,2830,169,,,,,Shipped,,
4837,1168,402,2023-12-19,,292.72,,Delivered,Crypto,"123 Main St, New York"
4838,902,458,,,274.29,,Cancelled,PayPal,"123 Main St, New York"
4839,482,17,2024-12-07,,40.85,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
4840,1063,296,2024-08-17,7.0,,,Cancelled,PayPal,"123 Main St, New York"
4841,431,395,,,,,Cancelled,Debit Card,UNKNOWN
4842,2208,34,2023-04-28,,,,Processing,Debit Card,
4843,446,13,,,,,Delivered,,
4844,2134,76,,7.0,,,Pending,Credit Card,
4845,2460,48,2023-12-27,,251.02,,Shipped,Credit Card,UNKNOWN
4846,1232,110,2024-12-05,,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
4847,216,438,2024-05-09,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
4848,1693,108,2023-05-31,,,,Cancelled,Cash,
4849,433,300,2023-03-05,7.0,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
4850,743,272,2024-06-15,,,,Returned,Credit Card,
4851,1422,377,,10.0,283.73,2837.3,Shipped,Crypto,"456 Oak Ave, Los Angeles"
4852,2289,191,2024-04-12,,,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
4853,804,259,2023-09-15,,,,Shipped,,
4854,509,11,2023-06-12,,,,Shipped,PayPal,
4855,2112,265,2023-12-06,,,,Shipped,Crypto,
4856,2894,358,,,,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
4857,546,277,2024-01-15,,,,Processing,Crypto,
4858,1205,266,,,,,Shipped,Debit Card,"123 Main St, New York"
4859,743,325,2024-02-03,,105.52,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
4860,217,120,2024-10-21,,,,Delivered,,"456 Oak Ave, Los Angeles"
4861,1695,349,,,,,Processing,PayPal,
4862,783,463,2023-01-05,2.0,,,Delivered,Debit Card,UNKNOWN
4863,1462,145,2023-11-07,,120.97,,Delivered,Cash,"789 Pine Rd, Chicago"
4864,2322,452,,,190.73,,Returned,Credit Card,"123 Main St, New York"
4865,1561,254,2023-08-25,,391.41,,Processing,Debit Card,UNKNOWN
4866,2523,4,,,,,Returned,Debit Card,UNKNOWN
4867,2572,387,,,,,Processing,,
4868,1047,180,,,,,Cancelled,Credit Card,
4869,2707,294,2023-05-04,,,,Unknown,,"456 Oak Ave, Los Angeles"
4870,2774,415,2024-02-19,,,,Processing,PayPal,"123 Main St, New York"
4871,634,217,2023-07-15,,307.73,,Shipped,PayPal,
4872,2574,284,2023-05-08,,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
4873,2199,234,,,139.05,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
4874,1312,273,2023-08-15,,163.65,,Cancelled,Cash,"123 Main St, New York"
4875,1909,283,2024-02-29,,,,Cancelled,Cash,"123 Main St, New York"
4876,961,221,2024-10-01,,,,Shipped,PayPal,UNKNOWN
4877,1678,112,,,,,Pending,Debit Card,"789 Pine Rd, Chicago"
4878,2622,343,2024-03-24,,,,Processing,Cash,UNKNOWN
4879,1392,500,2023-11-01,8.0,,,Cancelled,,"456 Oak Ave, Los Angeles"
4880,442,396,,,,,Cancelled,PayPal,
4881,2498,175,,8.0,,,Shipped,,"456 Oak Ave, Los Angeles"
4882,1066,45,,1.0,366.38,366.38,Delivered,PayPal,
4883,1308,236,2023-10-20,,,,Shipped,PayPal,
4884,257,280,,,,,Processing,Cash,
4885,2754,473,2023-05-16,,,,Shipped,Debit Card,"123 Main St, New York"
4886,1310,431,,3.0,453.88,1361.64,Shipped,Debit Card,
4887,2631,30,2024-11-29,5.0,,,Shipped,,
4888,1986,193,2023-03-25,7.0,,,Returned,,UNKNOWN
4889,2347,53,,,,,Unknown,PayPal,"789 Pine Rd, Chicago"
4890,2480,427,2024-01-19,10.0,,,Pending,Cash,"456 Oak Ave, Los Angeles"
4891,890,496,2023-01-21,7.0,,,Processing,,
4892,2135,124,2023-09-28,1.0,481.48,481.48,Pending,,
4893,2467,147,,,,,Delivered,Credit Card,UNKNOWN
4894,1031,168,,7.0,,,Shipped,,"456 Oak Ave, Los Angeles"
4895,217,494,2023-09-14,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
4896,851,2,,,,,Pending,PayPal,"123 Main St, New York"
4897,1337,258,,10.0,,,Pending,Crypto,"123 Main St, New York"
4898,371,261,2023-10-09,10.0,,,Pending,Cash,"456 Oak Ave, Los Angeles"
4899,1380,452,,,196.05,,Returned,PayPal,"456 Oak Ave, Los Angeles"
4900,255,442,2023-08-15,1.0,,,Returned,,UNKNOWN
4901,806,497,2024-04-29,6.0,,,Cancelled,PayPal,
4902,202,382,,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
4903,518,204,2023-08-25,,,,Unknown,Credit Card,
4904,1456,381,2023-12-23,2.0,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
4905,248,419,2023-09-13,,,,Cancelled,Crypto,"456 Oak Ave, Los Angeles"
4906,937,94,2023-07-09,,,,Cancelled,PayPal,
4907,656,14,2023-09-11,,343.93,,Delivered,Debit Card,"123 Main St, New York"
4908,1751,269,2023-03-06,,,,Delivered,Cash,
4909,769,459,2023-10-12,,,,Unknown,Crypto,
4910,1815,282,2024-01-03,,,,Delivered,Debit Card,
4911,1638,32,2023-07-24,5.0,456.95,2284.75,Unknown,PayPal,UNKNOWN
4912,902,175,,,,,Returned,Crypto,
4913,1109,310,2023-08-28,1.0,,,Unknown,,
4914,2733,447,2023-10-25,,,,Cancelled,Credit Card,
4915,131,299,,10.0,,,Delivered,Cash,"123 Main St, New York"
4916,1067,468,,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
4917,1358,244,2023-02-12,,386.57,,Delivered,PayPal,
4918,156,294,2024-07-18,,,,Cancelled,,"456 Oak Ave, Los Angeles"
4919,2993,209,2024-11-16,,,,Delivered,PayPal,
4920,239,244,2024-12-23,,412.28,,Processing,Credit Card,"789 Pine Rd, Chicago"
4921,817,460,2023-10-29,,,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
4922,600,434,2024-12-03,10.0,,,Processing,Credit Card,UNKNOWN
4923,504,459,2023-10-27,,,,Pending,PayPal,"123 Main St, New York"
4924,86,482,2023-03-21,,,,Shipped,Debit Card,
4925,1973,356,2023-06-22,,,,Returned,Credit Card,UNKNOWN
4926,649,283,,7.0,385.69,2699.83,Shipped,,UNKNOWN
4927,107,457,2023-07-29,,,,Returned,Cash,
4928,1768,55,,,,,Returned,Crypto,"123 Main St, New York"
4929,2190,266,2024-03-11,,,,Cancelled,Credit Card,
4930,133,148,,9.0,,,Pending,Debit Card,"789 Pine Rd, Chicago"
4931,1718,394,2024-10-07,,,,Delivered,Credit Card,UNKNOWN
4932,1009,471,2023-02-06,,380.17,,Returned,Debit Card,
4933,2175,452,2024-12-17,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
4934,1623,209,2023-12-12,,248.51,,Pending,Debit Card,"789 Pine Rd, Chicago"
4935,1691,104,2024-06-24,,,,Cancelled,,"456 Oak Ave, Los Angeles"
4936,27,199,2024-10-25,,,,Cancelled,Crypto,
4937,579,477,,,,,Cancelled,,UNKNOWN
4938,2137,299,2023-09-21,8.0,,,Returned,,
4939,1402,248,2023-08-17,,,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
4940,2686,334,2023-02-02,,,,Shipped,Crypto,UNKNOWN
4941,1715,444,2023-08-07,,,,Delivered,Credit Card,
4942,357,489,2023-06-01,,,,Cancelled,Cash,"789 Pine Rd, Chicago"
4943,1034,421,2024-10-25,,,,Cancelled,,
4944,2594,1,,3.0,474.91,1424.73,Cancelled,PayPal,
4945,665,222,2023-01-15,,,,Cancelled,Credit Card,
4946,25,29,2023-11-25,,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
4947,716,70,,,,,Cancelled,Credit Card,
4948,1196,365,,,124.04,,Cancelled,Debit Card,
4949,2193,147,2023-05-06,,,,Processing,Credit Card,"123 Main St, New York"
4950,1544,152,2024-01-05,,484.97,,Shipped,,"456 Oak Ave, Los Angeles"
4951,2063,264,2024-09-17,,156.29,,Pending,,"456 Oak Ave, Los Angeles"
4952,576,24,,,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
4953,1901,435,,,95.72,,Unknown,Debit Card,"123 Main St, New York"
4954,1014,423,2024-05-26,,,,Processing,,UNKNOWN
4955,2655,449,2024-10-28,,,,Cancelled,PayPal,"123 Main St, New York"
4956,1304,23,2024-03-24,2.0,,,Delivered,Cash,
4957,157,103,2023-12-30,9.0,,,Cancelled,,"123 Main St, New York"
4958,2144,362,2023-04-25,,,,Returned,Credit Card,"123 Main St, New York"
4959,445,17,2024-07-25,2.0,,,Delivered,Debit Card,
4960,633,286,,,52.7,,Unknown,Debit Card,
4961,1037,411,2024-07-22,,467.81,,Delivered,Credit Card,
4962,1300,424,,7.0,,,Pending,Credit Card,UNKNOWN
4963,749,490,2024-04-01,,11.39,,Cancelled,Cash,"123 Main St, New York"
4964,2890,149,2023-08-08,,352.76,,Shipped,Cash,"789 Pine Rd, Chicago"
4965,682,290,2024-06-09,8.0,,,Pending,Credit Card,
4966,401,101,2023-05-14,,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
4967,1183,54,,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
4968,2113,439,,,,,Delivered,Crypto,UNKNOWN
4969,2224,305,2024-09-01,,440.01,,Unknown,PayPal,
4970,1652,152,,,,,Shipped,Crypto,UNKNOWN
4971,2357,103,,9.0,,,Delivered,,"456 Oak Ave, Los Angeles"
4972,1203,200,,,,,Cancelled,,
4973,1704,125,2024-03-12,,,,Pending,Crypto,"123 Main St, New York"
4974,2267,420,,7.0,,,Pending,Credit Card,"123 Main St, New York"
4975,1465,289,,6.0,,,Delivered,PayPal,"123 Main St, New York"
4976,2823,122,2023-04-28,3.0,249.24,747.72,Cancelled,,
4977,1335,422,,,,,Delivered,PayPal,UNKNOWN
4978,1481,407,2023-12-26,4.0,,,Shipped,,
4979,1510,13,2024-12-27,,345.94,,Pending,Debit Card,
4980,1980,104,2023-07-03,,,,Delivered,Credit Card,UNKNOWN
4981,270,199,2024-02-12,7.0,415.75,2910.25,Cancelled,,UNKNOWN
4982,2893,125,2024-01-01,7.0,,,Shipped,,UNKNOWN
4983,79,40,2024-05-31,,367.38,,Shipped,Debit Card,UNKNOWN
4984,989,48,2024-11-28,,,,Pending,,"123 Main St, New York"
4985,577,412,2023-03-07,,,,Returned,Debit Card,
4986,1528,201,,,430.36,,Pending,Crypto,"789 Pine Rd, Chicago"
4987,2781,236,2023-07-16,,,,Returned,Credit Card,
4988,1031,395,2024-07-10,5.0,,,Processing,Debit Card,
4989,2102,302,2024-07-02,,,,Unknown,Debit Card,"789 Pine Rd, Chicago"
4990,2362,7,2024-12-27,,220.21,,Pending,Cash,"456 Oak Ave, Los Angeles"
4991,1293,251,2024-09-28,,22.31,,Shipped,Cash,"789 Pine Rd, Chicago"
4992,2436,440,2023-02-19,5.0,,,Cancelled,Debit Card,
4993,12,1,2024-01-02,,,,Pending,PayPal,
4994,775,462,2024-03-31,,,,Delivered,Credit Card,"123 Main St, New York"
4995,513,438,,,155.92,,Shipped,Debit Card,"789 Pine Rd, Chicago"
4996,1316,238,2024-05-01,3.0,,,Cancelled,Crypto,UNKNOWN
4997,1298,309,,7.0,,,Shipped,Debit Card,UNKNOWN
4998,816,25,2024-07-26,,,,Processing,PayPal,"123 Main St, New York"
4999,2020,448,,1.0,364.71,364.71,Processing,PayPal,
5000,1742,255,,7.0,,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
5001,1685,279,2024-02-12,,322.25,,Shipped,Credit Card,"123 Main St, New York"
5002,1185,193,,,260.96,,Cancelled,,"456 Oak Ave, Los Angeles"
5003,1082,483,,,,,Pending,Cash,
5004,2381,197,,8.0,,,Shipped,,"456 Oak Ave, Los Angeles"
5005,1582,25,2023-12-21,,18.17,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
5006,1880,234,2023-01-08,,379.07,,Processing,,
5007,1617,432,2024-11-25,,156.79,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
5008,1725,100,2024-04-08,,,,Cancelled,,"456 Oak Ave, Los Angeles"
5009,1001,136,2024-11-28,6.0,,,Cancelled,Debit Card,
5010,210,323,,,,,Shipped,Cash,"789 Pine Rd, Chicago"
5011,2078,316,2024-08-31,8.0,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
5012,2055,346,2023-03-27,,406.05,,Shipped,Debit Card,"123 Main St, New York"
5013,448,359,,,12.83,,Shipped,Credit Card,"123 Main St, New York"
5014,393,227,2024-04-17,6.0,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
5015,1953,500,,,,,Delivered,Debit Card,"123 Main St, New York"
5016,767,17,2023-08-04,,452.92,,Processing,PayPal,
5017,508,388,,,114.59,,Processing,,"789 Pine Rd, Chicago"
5018,2989,312,2023-02-24,7.0,75.54,528.78,Returned,,
5019,2069,273,2023-05-07,,,,Delivered,,
5020,761,490,2024-01-24,,,,Cancelled,Cash,"123 Main St, New York"
5021,1072,63,,,118.05,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
5022,1190,300,2023-07-09,,11.34,,Cancelled,Crypto,
5023,1819,93,2024-04-21,,,,Pending,Cash,"123 Main St, New York"
5024,970,253,2023-09-15,,,,Cancelled,Credit Card,
5025,892,298,2023-01-16,6.0,,,Delivered,,UNKNOWN
5026,1605,31,2023-09-13,9.0,,,Cancelled,PayPal,
5027,2097,327,2024-05-30,,,,Unknown,Cash,UNKNOWN
5028,1168,226,,,,,Unknown,Debit Card,
5029,2484,373,2024-02-29,,373.71,,Delivered,,"456 Oak Ave, Los Angeles"
5030,1322,74,2024-11-18,,,,Cancelled,PayPal,
5031,2538,78,2023-02-02,3.0,,,Returned,,"789 Pine Rd, Chicago"
5032,2034,143,,3.0,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
5033,1831,484,,,,,Pending,PayPal,
5034,2989,266,,6.0,,,Pending,,"123 Main St, New York"
5035,966,354,2024-06-25,,231.97,,Shipped,Crypto,UNKNOWN
5036,1054,355,2024-05-11,,,,Cancelled,,UNKNOWN
5037,2941,68,2023-07-31,,,,Processing,Credit Card,
5038,2868,350,2023-02-21,,,,Processing,Crypto,"789 Pine Rd, Chicago"
5039,2288,32,2023-04-07,10.0,498.59,4985.9,Shipped,PayPal,"789 Pine Rd, Chicago"
5040,81,430,,,,,Cancelled,,
5041,478,224,2023-10-06,,433.98,,Shipped,,
5042,1147,36,2023-03-09,,,,Pending,Credit Card,"123 Main St, New York"
5043,1271,252,2024-07-08,,,,Cancelled,Debit Card,"123 Main St, New York"
5044,232,363,2024-06-27,,,,Shipped,Credit Card,
5045,1258,282,,8.0,99.05,792.4,Processing,PayPal,
5046,2831,319,2023-11-13,,,,Delivered,Crypto,
5047,1033,128,2023-03-31,,,,Delivered,Cash,"123 Main St, New York"
5048,1567,170,,,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
5049,2365,362,,6.0,223.54,1341.24,Shipped,Cash,
5050,2550,186,,,155.93,,Shipped,Cash,
5051,2981,225,2023-04-14,6.0,,,Pending,,
5052,2510,89,,3.0,108.2,324.6,Returned,PayPal,"456 Oak Ave, Los Angeles"
5053,2540,207,2023-01-12,9.0,,,Delivered,Debit Card,"123 Main St, New York"
5054,2669,224,2023-08-17,,109.92,,Shipped,Cash,UNKNOWN
5055,278,83,2023-09-06,,407.03,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
5056,2293,445,2024-09-19,,,,Shipped,,"789 Pine Rd, Chicago"
5057,1931,499,,5.0,110.92,554.6,Cancelled,Credit Card,UNKNOWN
5058,957,471,2024-10-11,5.0,140.01,700.05,Returned,PayPal,
5059,1027,383,2024-12-19,1.0,,,Unknown,PayPal,"123 Main St, New York"
5060,1222,465,2023-07-08,,,,Processing,PayPal,
5061,2540,143,2024-08-22,,,,Returned,Debit Card,"123 Main St, New York"
5062,1363,329,2023-06-09,,,,Processing,Crypto,UNKNOWN
5063,1207,343,,5.0,,,Pending,PayPal,"123 Main St, New York"
5064,1818,451,2023-11-04,,203.44,,Shipped,Credit Card,
5065,398,218,,,,,Returned,Cash,
5066,2709,459,2023-06-02,9.0,,,Cancelled,Cash,
5067,2774,148,,,,,Shipped,Cash,
5068,1179,94,2024-03-02,5.0,,,Pending,PayPal,"789 Pine Rd, Chicago"
5069,276,146,,,408.82,,Delivered,Crypto,"123 Main St, New York"
5070,172,437,2024-08-29,,,,Shipped,Cash,
5071,72,253,2024-02-23,,,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
5072,845,280,,6.0,,,Cancelled,PayPal,"123 Main St, New York"
5073,984,384,2024-02-10,,272.88,,Processing,Cash,"789 Pine Rd, Chicago"
5074,387,23,,,42.43,,Processing,Cash,
5075,2539,354,,,296.12,,Pending,Credit Card,"789 Pine Rd, Chicago"
5076,412,152,2024-10-12,,490.48,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
5077,176,96,2023-11-28,,,,Pending,Credit Card,
5078,2055,304,2024-11-04,10.0,,,Delivered,Cash,UNKNOWN
5079,1061,427,2023-01-17,,,,Returned,Debit Card,"123 Main St, New York"
5080,2571,200,2024-06-15,,,,Delivered,,
5081,2393,104,2023-08-06,7.0,,,Delivered,Crypto,"789 Pine Rd, Chicago"
5082,1330,314,2023-03-20,,,,Returned,Credit Card,
5083,1843,182,,,,,Shipped,PayPal,
5084,2529,46,2023-12-09,,94.54,,Cancelled,PayPal,"123 Main St, New York"
5085,2140,221,2023-02-26,,,,Delivered,Crypto,UNKNOWN
5086,268,435,2023-11-02,,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
5087,2447,358,,,,,Processing,Cash,UNKNOWN
5088,1519,453,,,25.05,,Processing,PayPal,
5089,1769,405,2023-01-18,,,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
5090,2131,97,,,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
5091,1659,209,2023-11-05,6.0,,,Cancelled,Cash,"789 Pine Rd, Chicago"
5092,904,278,2023-01-19,,,,Pending,PayPal,"123 Main St, New York"
5093,490,421,2023-10-29,,281.89,,Processing,,"123 Main St, New York"
5094,2838,438,2024-05-01,,,,Cancelled,Credit Card,UNKNOWN
5095,465,266,,,,,Delivered,PayPal,UNKNOWN
5096,192,436,2024-02-23,,232.48,,Cancelled,Debit Card,
5097,1748,413,,,425.3,,Cancelled,Cash,"789 Pine Rd, Chicago"
5098,2441,313,2023-02-18,4.0,38.82,155.28,Delivered,PayPal,"789 Pine Rd, Chicago"
5099,2627,160,2023-08-21,5.0,,,Shipped,PayPal,
5100,2360,176,2024-06-30,,,,Cancelled,PayPal,
5101,2028,334,2024-03-14,6.0,,,Delivered,PayPal,
5102,165,438,2024-06-10,,,,Cancelled,Debit Card,
5103,2350,119,2023-01-02,,,,Delivered,,"123 Main St, New York"
5104,2399,356,2024-11-10,,,,Processing,Crypto,"123 Main St, New York"
5105,2212,288,2023-12-20,,278.83,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
5106,1135,405,2024-12-29,,,,Pending,,"789 Pine Rd, Chicago"
5107,1828,196,,10.0,275.61,2756.1,Processing,Cash,"123 Main St, New York"
5108,1410,295,,8.0,,,Shipped,Debit Card,"789 Pine Rd, Chicago"
5109,727,38,2024-05-04,,,,Processing,Credit Card,"123 Main St, New York"
5110,368,104,,,,,Returned,PayPal,
5111,2190,239,,8.0,,,Returned,Crypto,
5112,2666,191,2023-01-10,,477.93,,Cancelled,,"456 Oak Ave, Los Angeles"
5113,593,233,2023-09-30,,,,Pending,Crypto,"456 Oak Ave, Los Angeles"
5114,75,114,2023-04-28,2.0,,,Shipped,PayPal,
5115,1704,454,2023-11-20,,,,Cancelled,Crypto,"123 Main St, New York"
5116,2725,156,,2.0,,,Delivered,,
5117,720,380,2024-07-28,2.0,,,Shipped,Crypto,"456 Oak Ave, Los Angeles"
5118,1063,67,2024-07-30,,,,Returned,PayPal,
